conversation_id,rep_id,client_id,date,month,month_name,product,objection_type,objection_difficulty,scientific_accuracy_score,communication_clarity_score,objection_handling_score,overall_score,context_weighted_score,response_quality,quality_label,client_sentiment,sentiment_label,outcome,is_success,is_success_broad,objection_text_len,response_len_chars,response_len_words,response_to_objection_ratio,info_density,has_empathy,has_data_args,has_followup_q,has_solution,is_vague,argumentation_richness,skill_level,nb_skill_tags,tag_argumentation_solide,tag_argumentation_correcte,tag_reponse_scientifique,tag_empathie_client,tag_informations_basiques,tag_reponse_vague,tag_manque_preparation,duration_minutes,duration_category,objection_text,rep_response,conversation_transcript
CONV00186,REP006,CLI0107,2025-12-31,12,December,LV Vitamine A,Stock suffisant,Difficile,6.0,4.2,3.5,4.6,4.34,Faible,0,Positif,1,Refus,0,0,74,31,5,0.41,0.5,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,9.97,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Pas de problème, je repasserai.","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Pas de problème, je repasserai.
Client: Je vois... [suite de la conversation]"
CONV00366,REP010,CLI0115,2025-12-31,12,December,PHYTOFANE Lotion anti chute,Stock suffisant,Difficile,9.9,9.5,8.2,9.2,9.02,Excellent,2,Positif,1,Commande,1,1,74,278,45,3.71,5.68,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,7.82,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00343,REP004,CLI0209,2026-01-01,1,January,LV Vitamine A,Marque inconnue,Difficile,8.6,9.6,8.6,8.9,8.9,Excellent,2,Neutre,0,Rendez-vous futur,1,1,85,391,59,4.55,6.18,1,0,1,0,1,2,Expert,3,1,0,1,1,0,0,0,9.45,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?,"Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?
Client: Je vois... [suite de la conversation]"
CONV00306,REP001,CLI0053,2026-01-02,1,January,LV Fersang junior,Stock suffisant,Difficile,8.2,9.7,8.6,8.8,8.83,Excellent,2,Positif,1,Intérêt Fort,1,1,74,278,45,3.71,5.98,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,7.43,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00227,REP022,CLI0098,2026-01-02,1,January,Vitonic Tonus,Stock suffisant,Difficile,8.5,8.3,8.3,8.4,8.35,Excellent,2,Positif,1,Intérêt Fort,1,1,74,278,45,3.71,13.72,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,3.18,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00336,REP025,CLI0049,2026-01-03,1,January,OLIGOVIT Trio,Marque inconnue,Difficile,4.2,3.7,4.2,4.0,4.05,Faible,0,Neutre,0,Pas intéressé,0,0,85,30,5,0.35,0.51,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,9.73,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes connus en Tunisie.,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes connus en Tunisie.
Client: Je vois... [suite de la conversation]"
CONV00301,REP024,CLI0108,2026-01-03,1,January,LV CYSPROTECT,Posologie complexe,Difficile,7.8,6.7,5.8,6.8,6.57,Bon,1,Neutre,0,À rappeler,0,0,75,70,14,0.92,1.45,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,9.53,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
CONV00045,REP018,CLI0115,2026-01-05,1,January,"Echinacée, Zinc, Vit.C",Marque inconnue,Difficile,4.4,5.3,4.5,4.7,4.72,Faible,0,Négatif,-1,Objections non résolues,0,0,85,30,5,0.35,0.59,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,8.33,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes connus en Tunisie.,"Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes connus en Tunisie.
Client: Je vois... [suite de la conversation]"
CONV00003,REP001,CLI0195,2026-01-05,1,January,Omevie Omega 3 – 1000,Marque inconnue,Difficile,6.6,6.4,6.5,6.5,6.5,Bon,1,Neutre,0,Intérêt Modéré,0,1,85,72,11,0.84,1.37,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,7.95,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.,"Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.
Client: Je vois... [suite de la conversation]"
CONV00200,REP015,CLI0089,2026-01-06,1,January,PHYTOFANE Lotion anti chute,Stock suffisant,Difficile,9.8,9.5,8.1,9.1,8.94,Excellent,2,Positif,1,Rendez-vous futur,1,1,74,278,45,3.71,10.11,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,4.35,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00224,REP003,CLI0069,2026-01-06,1,January,LV Fersang junior,Stock suffisant,Difficile,7.3,7.5,5.6,6.8,6.6,Bon,1,Neutre,0,Intérêt Modéré,0,1,74,74,12,0.99,2.25,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,5.23,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00182,REP025,CLI0206,2026-01-08,1,January,OLIGOVIT Trio,Posologie complexe,Difficile,9.9,8.2,9.8,9.3,9.34,Excellent,2,Positif,1,Rendez-vous futur,1,1,75,284,45,3.74,9.85,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,4.47,Courte (3-6 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,"Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?
Client: Je vois... [suite de la conversation]"
CONV00043,REP013,CLI0063,2026-01-08,1,January,LV CYSPROTECT,Posologie complexe,Difficile,7.8,7.7,6.8,7.4,7.32,Bon,1,Neutre,0,À rappeler,0,0,75,70,14,0.92,1.82,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,7.58,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
CONV00313,REP014,CLI0039,2026-01-08,1,January,LV Fersang junior,Posologie complexe,Difficile,7.5,7.9,6.8,7.4,7.3,Bon,1,Neutre,0,Demande info,0,1,75,70,14,0.92,2.02,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,6.83,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
CONV00089,REP016,CLI0150,2026-01-09,1,January,PHYTOFANE Lotion anti chute,Posologie complexe,Difficile,6.5,6.5,5.0,6.0,5.82,Bon,1,Positif,1,À rappeler,0,0,75,70,14,0.92,3.44,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,3.97,Courte (3-6 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
CONV00387,REP025,CLI0132,2026-01-10,1,January,Vitonic Tonus,Stock suffisant,Difficile,9.1,9.1,9.7,9.3,9.37,Excellent,2,Positif,1,Commande,1,1,74,278,45,3.71,7.63,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,5.8,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00020,REP018,CLI0115,2026-01-10,1,January,PHYTOFANE Lotion anti chute,Stock suffisant,Difficile,8.9,9.7,8.2,8.9,8.82,Excellent,2,Neutre,0,Rendez-vous futur,1,1,74,278,45,3.71,7.89,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,5.6,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00106,REP017,CLI0152,2026-01-18,1,January,OLIGOVIT Trio,Marque inconnue,Difficile,7.9,6.1,6.6,6.9,6.78,Bon,1,Négatif,-1,Demande info,0,1,85,72,11,0.84,1.85,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,5.85,Courte (3-6 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.
Client: Je vois... [suite de la conversation]"
CONV00262,REP007,CLI0023,2026-01-20,1,January,LV CYSPROTECT,Posologie complexe,Difficile,7.2,6.8,6.9,7.0,6.94,Bon,1,Neutre,0,À rappeler,0,0,75,70,14,0.92,4.27,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,3.18,Courte (3-6 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
CONV00397,REP005,CLI0156,2026-01-21,1,January,"Echinacée, Zinc, Vit.C",Stock suffisant,Difficile,7.2,6.1,6.6,6.6,6.6,Bon,1,Neutre,0,Demande info,0,1,74,74,12,0.99,3.33,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,3.5,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00010,REP017,CLI0127,2026-01-22,1,January,Vitonic Tonus,Stock suffisant,Difficile,8.2,9.3,9.6,9.0,9.16,Excellent,2,Neutre,0,Intérêt Fort,1,1,74,278,45,3.71,5.28,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,8.43,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00267,REP023,CLI0103,2026-01-24,1,January,"Echinacée, Zinc, Vit.C",Posologie complexe,Difficile,7.2,6.6,5.6,6.5,6.3,Bon,1,Neutre,0,Demande info,0,1,75,70,14,0.92,1.85,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,7.45,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
CONV00198,REP013,CLI0097,2026-01-25,1,January,LV CYSPROTECT,Posologie complexe,Difficile,5.6,3.4,4.6,4.5,4.49,Faible,0,Neutre,0,Pas intéressé,0,0,75,25,5,0.33,0.63,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,7.82,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est écrit sur la boîte.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est écrit sur la boîte.
Client: Je vois... [suite de la conversation]"
CONV00157,REP005,CLI0219,2026-01-27,1,January,LV Fersang junior,Stock suffisant,Difficile,9.4,10.0,9.6,9.7,9.67,Excellent,2,Positif,1,Intérêt Fort,1,1,74,278,45,3.71,7.56,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,5.85,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00266,REP001,CLI0151,2026-01-28,1,January,LV Fersang junior,Marque inconnue,Difficile,8.1,8.1,9.6,8.6,8.78,Excellent,2,Négatif,-1,Rendez-vous futur,1,1,85,391,59,4.55,26.58,1,0,1,0,1,2,Expert,3,1,0,1,1,0,0,0,2.12,Très courte (<3 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?,"Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?
Client: Je vois... [suite de la conversation]"
CONV00213,REP018,CLI0165,2026-01-30,1,January,Vitonic Tonus,Marque inconnue,Difficile,9.7,9.9,9.3,9.6,9.58,Excellent,2,Négatif,-1,Commande,1,1,85,391,59,4.55,8.98,1,0,1,0,1,2,Expert,3,1,0,1,1,0,0,0,6.47,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?,"Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?
Client: Je vois... [suite de la conversation]"
CONV00195,REP017,CLI0115,2026-01-31,1,January,LV Fersang junior,Marque inconnue,Difficile,8.8,9.1,9.1,9.0,9.02,Excellent,2,Négatif,-1,Rendez-vous futur,1,1,85,391,59,4.55,9.88,1,0,1,0,1,2,Expert,3,1,0,1,1,0,0,0,5.87,Courte (3-6 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?,"Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?
Client: Je vois... [suite de la conversation]"
CONV00272,REP017,CLI0093,2026-01-31,1,January,LV CYSPROTECT,Marque inconnue,Difficile,3.5,3.5,4.3,3.8,3.86,Faible,0,Neutre,0,Refus,0,0,85,30,5,0.35,0.79,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,6.25,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes connus en Tunisie.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes connus en Tunisie.
Client: Je vois... [suite de la conversation]"
CONV00170,REP019,CLI0091,2026-02-02,2,February,PHYTOFANE Lotion anti chute,Stock suffisant,Difficile,9.2,9.7,9.3,9.4,9.4,Excellent,2,Neutre,0,Intérêt Fort,1,1,74,278,45,3.71,17.86,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,2.42,Très courte (<3 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00042,REP005,CLI0007,2026-02-03,2,February,PHYTOFANE Lotion anti chute,Stock suffisant,Difficile,4.8,5.3,3.4,4.5,4.32,Faible,0,Neutre,0,Refus,0,0,74,31,5,0.41,1.2,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,4.08,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Pas de problème, je repasserai.","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Pas de problème, je repasserai.
Client: Je vois... [suite de la conversation]"
CONV00238,REP003,CLI0077,2026-02-03,2,February,OLIGOVIT Trio,Marque inconnue,Difficile,6.0,6.7,5.2,6.0,5.85,Bon,1,Neutre,0,Intérêt Modéré,0,1,85,72,11,0.84,1.22,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,8.9,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.
Client: Je vois... [suite de la conversation]"
