conversation_id,rep_id,client_id,date,month,month_name,product,objection_type,objection_difficulty,scientific_accuracy_score,communication_clarity_score,objection_handling_score,overall_score,context_weighted_score,response_quality,quality_label,client_sentiment,sentiment_label,outcome,is_success,is_success_broad,objection_text_len,response_len_chars,response_len_words,response_to_objection_ratio,info_density,has_empathy,has_data_args,has_followup_q,has_solution,is_vague,argumentation_richness,skill_level,nb_skill_tags,tag_argumentation_solide,tag_argumentation_correcte,tag_reponse_scientifique,tag_empathie_client,tag_informations_basiques,tag_reponse_vague,tag_manque_preparation,duration_minutes,duration_category,objection_text,rep_response,conversation_transcript
CONV00124,REP017,CLI0131,2025-12-27,12,December,LV Fersang junior,Efficacité douteuse,Standard,6.7,7.9,6.3,7.0,6.88,Bon,1,Neutre,0,Intérêt Modéré,0,1,92,97,17,1.04,1.73,0,1,0,0,0,1,Confirmé,2,0,1,0,0,1,0,0,9.72,Standard (6-10 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,"Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.
Client: Je vois... [suite de la conversation]"
CONV00304,REP011,CLI0053,2025-12-28,12,December,LV Fersang junior,Prix élevé,Standard,7.4,7.5,5.5,6.8,6.57,Bon,1,Positif,1,À rappeler,0,0,84,133,22,1.56,3.94,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,5.48,Courte (3-6 min),Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"C'est vrai que le prix est un peu plus élevé, mais la qualité est supérieure. Nos clients fidèles apprécient l'efficacité du produit.","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: C'est vrai que le prix est un peu plus élevé, mais la qualité est supérieure. Nos clients fidèles apprécient l'efficacité du produit.
Client: Je vois... [suite de la conversation]"
CONV00102,REP013,CLI0071,2025-12-28,12,December,LV Vitamine A,Effets Secondaires,Standard,5.5,3.3,2.6,3.8,3.54,Faible,0,Neutre,0,Refus,0,0,78,23,4,0.29,1.28,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,3.03,Courte (3-6 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"Non, c'est sans danger.","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: Non, c'est sans danger.
Client: Je vois... [suite de la conversation]"
CONV00186,REP006,CLI0107,2025-12-31,12,December,LV Vitamine A,Stock suffisant,Difficile,6.0,4.2,3.5,4.6,4.34,Faible,0,Positif,1,Refus,0,0,74,31,5,0.41,0.5,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,9.97,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Pas de problème, je repasserai.","Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Pas de problème, je repasserai.
Client: Je vois... [suite de la conversation]"
CONV00366,REP010,CLI0115,2025-12-31,12,December,PHYTOFANE Lotion anti chute,Stock suffisant,Difficile,9.9,9.5,8.2,9.2,9.02,Excellent,2,Positif,1,Commande,1,1,74,278,45,3.71,5.68,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,7.82,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00343,REP004,CLI0209,2026-01-01,1,January,LV Vitamine A,Marque inconnue,Difficile,8.6,9.6,8.6,8.9,8.9,Excellent,2,Neutre,0,Rendez-vous futur,1,1,85,391,59,4.55,6.18,1,0,1,0,1,2,Expert,3,1,0,1,1,0,0,0,9.45,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?,"Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Je comprends cette réticence. Vital Laboratories existe depuis 15 ans et est leader sur plusieurs segments en Tunisie avec plus de 200 références. Nous sommes certifiés ISO 9001 et nos produits sont fabriqués selon les normes européennes. Nous avons une excellente réputation auprès des médecins. Puis-je vous montrer nos certifications et nos autres produits que vous connaissez peut-être ?
Client: Je vois... [suite de la conversation]"
CONV00125,REP009,CLI0051,2026-01-01,1,January,Vitonic Tonus,Efficacité douteuse,Standard,9.5,8.2,9.9,9.2,9.29,Excellent,2,Positif,1,Rendez-vous futur,1,1,92,315,45,3.39,6.22,0,1,1,0,0,2,Expert,3,1,0,1,1,0,0,0,7.13,Standard (6-10 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,Excellente question ! Vitonic Tonus a fait l'objet de plusieurs études cliniques. Je peux vous montrer les résultats publiés qui démontrent une amélioration de 75% des symptômes après 4 semaines. Nous avons également des témoignages de médecins prescripteurs. Puis-je vous laisser cette documentation scientifique ?,"Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Excellente question ! Vitonic Tonus a fait l'objet de plusieurs études cliniques. Je peux vous montrer les résultats publiés qui démontrent une amélioration de 75% des symptômes après 4 semaines. Nous avons également des témoignages de médecins prescripteurs. Puis-je vous laisser cette documentation scientifique ?
Client: Je vois... [suite de la conversation]"
CONV00306,REP001,CLI0053,2026-01-02,1,January,LV Fersang junior,Stock suffisant,Difficile,8.2,9.7,8.6,8.8,8.83,Excellent,2,Positif,1,Intérêt Fort,1,1,74,278,45,3.71,5.98,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,7.43,Standard (6-10 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00227,REP022,CLI0098,2026-01-02,1,January,Vitonic Tonus,Stock suffisant,Difficile,8.5,8.3,8.3,8.4,8.35,Excellent,2,Positif,1,Intérêt Fort,1,1,74,278,45,3.71,13.72,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,3.18,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00336,REP025,CLI0049,2026-01-03,1,January,OLIGOVIT Trio,Marque inconnue,Difficile,4.2,3.7,4.2,4.0,4.05,Faible,0,Neutre,0,Pas intéressé,0,0,85,30,5,0.35,0.51,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,9.73,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes connus en Tunisie.,"Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes connus en Tunisie.
Client: Je vois... [suite de la conversation]"
CONV00355,REP002,CLI0230,2026-01-03,1,January,LV Fersang junior,Effets Secondaires,Standard,9.4,9.4,8.2,9.0,8.86,Excellent,2,Neutre,0,Rendez-vous futur,1,1,78,376,54,4.76,8.57,0,1,0,0,0,1,Expert,3,1,0,1,1,0,0,0,6.2,Standard (6-10 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"LV Fersang junior est un complément alimentaire avec un excellent profil de sécurité. Les études cliniques n'ont montré aucun effet indésirable significatif. Les seules précautions sont les contre-indications classiques pour les femmes enceintes et les allergies aux composants, clairement indiquées sur la notice. Plus de 50 000 patients ont utilisé ce produit sans incident.","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: LV Fersang junior est un complément alimentaire avec un excellent profil de sécurité. Les études cliniques n'ont montré aucun effet indésirable significatif. Les seules précautions sont les contre-indications classiques pour les femmes enceintes et les allergies aux composants, clairement indiquées sur la notice. Plus de 50 000 patients ont utilisé ce produit sans incident.
Client: Je vois... [suite de la conversation]"
CONV00301,REP024,CLI0108,2026-01-03,1,January,LV CYSPROTECT,Posologie complexe,Difficile,7.8,6.7,5.8,6.8,6.57,Bon,1,Neutre,0,À rappeler,0,0,75,70,14,0.92,1.45,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,9.53,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
CONV00321,REP013,CLI0013,2026-01-04,1,January,LV Vitamine A,Demande Faible,Standard,7.9,7.7,6.3,7.3,7.12,Bon,1,Neutre,0,Demande info,0,1,83,75,11,0.89,1.17,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,9.28,Standard (6-10 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.",Nous pouvons vous fournir des supports marketing pour augmenter la demande.,"Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: Nous pouvons vous fournir des supports marketing pour augmenter la demande.
Client: Je vois... [suite de la conversation]"
CONV00013,REP005,CLI0096,2026-01-04,1,January,PHYTOFANE Lotion anti chute,Demande Faible,Standard,5.8,5.8,3.8,5.1,4.9,Faible,0,Neutre,0,Objections non résolues,0,0,83,49,8,0.58,1.19,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,6.6,Standard (6-10 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.","C'est un bon produit, les clients vont l'acheter.","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: C'est un bon produit, les clients vont l'acheter.
Client: Je vois... [suite de la conversation]"
CONV00270,REP023,CLI0003,2026-01-04,1,January,Vitonic Tonus,Prix élevé,Standard,4.6,5.3,4.2,4.7,4.63,Faible,0,Positif,1,Pas intéressé,0,0,84,50,10,0.59,1.58,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,6.23,Standard (6-10 min),Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"Oui, c'est un peu cher, mais c'est un bon produit.","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: Oui, c'est un peu cher, mais c'est un bon produit.
Client: Je vois... [suite de la conversation]"
CONV00030,REP021,CLI0068,2026-01-04,1,January,Vitonic Tonus,Effets Secondaires,Standard,7.4,7.1,5.2,6.6,6.32,Bon,1,Neutre,0,Demande info,0,1,78,76,13,0.96,1.54,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,8.32,Standard (6-10 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.","Délégué: Bonjour, je viens vous présenter Vitonic Tonus. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: C'est un produit sûr, bien testé. Il n'y a pas d'effets secondaires majeurs.
Client: Je vois... [suite de la conversation]"
CONV00045,REP018,CLI0115,2026-01-05,1,January,"Echinacée, Zinc, Vit.C",Marque inconnue,Difficile,4.4,5.3,4.5,4.7,4.72,Faible,0,Négatif,-1,Objections non résolues,0,0,85,30,5,0.35,0.59,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,8.33,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes connus en Tunisie.,"Délégué: Bonjour, je viens vous présenter Echinacée, Zinc, Vit.C. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes connus en Tunisie.
Client: Je vois... [suite de la conversation]"
CONV00350,REP001,CLI0165,2026-01-05,1,January,LV Vitamine A,Concurrence,Standard,5.6,5.6,2.2,4.5,4.07,Faible,0,Négatif,-1,Objections non résolues,0,0,88,34,6,0.38,0.94,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,6.3,Standard (6-10 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Notre marque est connue et fiable.,"Délégué: Bonjour, je viens vous présenter LV Vitamine A. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Notre marque est connue et fiable.
Client: Je vois... [suite de la conversation]"
CONV00012,REP010,CLI0112,2026-01-05,1,January,LV Fersang junior,Effets Secondaires,Standard,9.4,9.4,9.9,9.6,9.62,Excellent,2,Neutre,0,Commande,1,1,78,376,54,4.76,9.05,0,1,0,0,0,1,Expert,3,1,0,1,1,0,0,0,5.87,Courte (3-6 min),J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?,"LV Fersang junior est un complément alimentaire avec un excellent profil de sécurité. Les études cliniques n'ont montré aucun effet indésirable significatif. Les seules précautions sont les contre-indications classiques pour les femmes enceintes et les allergies aux composants, clairement indiquées sur la notice. Plus de 50 000 patients ont utilisé ce produit sans incident.","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: J'ai entendu que ce produit peut causer des effets indésirables. Est-ce vrai ?
Délégué: LV Fersang junior est un complément alimentaire avec un excellent profil de sécurité. Les études cliniques n'ont montré aucun effet indésirable significatif. Les seules précautions sont les contre-indications classiques pour les femmes enceintes et les allergies aux composants, clairement indiquées sur la notice. Plus de 50 000 patients ont utilisé ce produit sans incident.
Client: Je vois... [suite de la conversation]"
CONV00003,REP001,CLI0195,2026-01-05,1,January,Omevie Omega 3 – 1000,Marque inconnue,Difficile,6.6,6.4,6.5,6.5,6.5,Bon,1,Neutre,0,Intérêt Modéré,0,1,85,72,11,0.84,1.37,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,7.95,Standard (6-10 min),Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.,Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.,"Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: Je ne connais pas bien votre laboratoire. Mes clients préfèrent les marques établies.
Délégué: Nous sommes un laboratoire sérieux avec de nombreux produits de qualité.
Client: Je vois... [suite de la conversation]"
CONV00158,REP010,CLI0218,2026-01-05,1,January,Omevie Omega 3 – 1000,Efficacité douteuse,Standard,7.4,6.3,5.7,6.5,6.3,Bon,1,Neutre,0,Intérêt Modéré,0,1,92,97,17,1.04,2.08,0,1,0,0,0,1,Confirmé,2,0,1,0,0,1,0,0,8.07,Standard (6-10 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,"Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.","Délégué: Bonjour, je viens vous présenter Omevie Omega 3 – 1000. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Oui, nous avons des études qui montrent que ça fonctionne. Le produit est bien testé et approuvé.
Client: Je vois... [suite de la conversation]"
CONV00079,REP004,CLI0166,2026-01-06,1,January,LV CYSPROTECT,Efficacité douteuse,Standard,3.9,5.1,3.2,4.1,3.94,Faible,0,Positif,1,Objections non résolues,0,0,92,47,7,0.51,1.1,0,0,0,0,0,0,À améliorer,2,0,0,0,0,0,1,1,6.25,Standard (6-10 min),J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?,Beaucoup de clients sont satisfaits du produit.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: J'ai des doutes sur l'efficacité réelle de ce produit. Avez-vous des preuves scientifiques ?
Délégué: Beaucoup de clients sont satisfaits du produit.
Client: Je vois... [suite de la conversation]"
CONV00200,REP015,CLI0089,2026-01-06,1,January,PHYTOFANE Lotion anti chute,Stock suffisant,Difficile,9.8,9.5,8.1,9.1,8.94,Excellent,2,Positif,1,Rendez-vous futur,1,1,74,278,45,3.71,10.11,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,4.35,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?","Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: Parfait, ça montre que vous avez bien géré votre stock. Puis-je noter votre intérêt pour une livraison dans 2-3 semaines ? En attendant, je peux vous laisser notre nouveau catalogue et des brochures pour vos clients. Avez-vous remarqué une augmentation de la demande récemment ?
Client: Je vois... [suite de la conversation]"
CONV00224,REP003,CLI0069,2026-01-06,1,January,LV Fersang junior,Stock suffisant,Difficile,7.3,7.5,5.6,6.8,6.6,Bon,1,Neutre,0,Intérêt Modéré,0,1,74,74,12,0.99,2.25,0,0,0,0,1,0,Confirmé,2,0,1,0,0,1,0,0,5.23,Courte (3-6 min),J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.,"D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.","Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: J'ai encore du stock du mois dernier. Je ne peux pas commander maintenant.
Délégué: D'accord, je peux repasser le mois prochain. Gardez notre produit en tête.
Client: Je vois... [suite de la conversation]"
CONV00233,REP009,CLI0169,2026-01-06,1,January,PHYTOFANE Lotion anti chute,Demande Faible,Standard,6.8,6.9,6.2,6.6,6.56,Bon,1,Négatif,-1,Demande info,0,1,83,75,11,0.89,1.34,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,8.1,Standard (6-10 min),"Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.",Nous pouvons vous fournir des supports marketing pour augmenter la demande.,"Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: Honnêtement, peu de clients me demandent ce type de produit. Ça va rester en stock.
Délégué: Nous pouvons vous fournir des supports marketing pour augmenter la demande.
Client: Je vois... [suite de la conversation]"
CONV00214,REP003,CLI0182,2026-01-07,1,January,PHYTOFANE Lotion anti chute,Concurrence,Standard,8.9,8.1,9.3,8.8,8.84,Excellent,2,Négatif,-1,Rendez-vous futur,1,1,88,371,53,4.17,24.42,0,1,0,0,0,1,Expert,3,1,0,1,1,0,0,0,2.07,Très courte (<3 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Je connais bien ce produit concurrent. La différence principale est dans la formulation : PHYTOFANE Lotion anti chute utilise une forme biodisponible brevetée qui garantit une absorption supérieure de 40%. Nos études comparatives montrent des résultats visibles plus rapidement. Je peux vous proposer un échantillon gratuit pour que vous puissiez constater la différence.,"Délégué: Bonjour, je viens vous présenter PHYTOFANE Lotion anti chute. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Je connais bien ce produit concurrent. La différence principale est dans la formulation : PHYTOFANE Lotion anti chute utilise une forme biodisponible brevetée qui garantit une absorption supérieure de 40%. Nos études comparatives montrent des résultats visibles plus rapidement. Je peux vous proposer un échantillon gratuit pour que vous puissiez constater la différence.
Client: Je vois... [suite de la conversation]"
CONV00216,REP004,CLI0135,2026-01-07,1,January,LV Fersang junior,Concurrence,Standard,9.1,9.6,8.5,9.1,8.98,Excellent,2,Neutre,0,Intérêt Fort,1,1,88,361,52,4.06,12.53,0,1,0,0,0,1,Expert,3,1,0,1,1,0,0,0,4.05,Courte (3-6 min),Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.,Je connais bien ce produit concurrent. La différence principale est dans la formulation : LV Fersang junior utilise une forme biodisponible brevetée qui garantit une absorption supérieure de 40%. Nos études comparatives montrent des résultats visibles plus rapidement. Je peux vous proposer un échantillon gratuit pour que vous puissiez constater la différence.,"Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: Le laboratoire X propose un produit similaire moins cher et mes clients l'achètent déjà.
Délégué: Je connais bien ce produit concurrent. La différence principale est dans la formulation : LV Fersang junior utilise une forme biodisponible brevetée qui garantit une absorption supérieure de 40%. Nos études comparatives montrent des résultats visibles plus rapidement. Je peux vous proposer un échantillon gratuit pour que vous puissiez constater la différence.
Client: Je vois... [suite de la conversation]"
CONV00182,REP025,CLI0206,2026-01-08,1,January,OLIGOVIT Trio,Posologie complexe,Difficile,9.9,8.2,9.8,9.3,9.34,Excellent,2,Positif,1,Rendez-vous futur,1,1,75,284,45,3.74,9.85,0,0,1,0,0,1,Expert,3,1,0,1,1,0,0,0,4.47,Courte (3-6 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,"Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: Au contraire, nous avons simplifié au maximum : 1 gélule matin et soir pendant les repas. C'est tout ! Nous fournissons un petit dépliant illustré très clair. De plus, chaque boîte contient un pilulier hebdomadaire gratuit pour faciliter l'observance. Voulez-vous que je vous montre ?
Client: Je vois... [suite de la conversation]"
CONV00031,REP019,CLI0142,2026-01-08,1,January,OLIGOVIT Trio,Prix élevé,Standard,8.6,9.8,9.6,9.3,9.41,Excellent,2,Positif,1,Commande,1,1,84,298,40,3.51,6.93,1,1,0,0,0,2,Expert,3,1,0,1,1,0,0,0,5.67,Courte (3-6 min),Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.,"Je comprends votre préoccupation. Cependant, OLIGOVIT Trio contient des ingrédients de qualité pharmaceutique avec une concentration optimale. Le rapport qualité-prix est excellent car une boîte dure plus longtemps. De plus, nous proposons une marge attractive de 30% qui compense l'investissement.","Délégué: Bonjour, je viens vous présenter OLIGOVIT Trio. C'est un excellent produit pour [indication].
Client: Le prix est vraiment élevé par rapport aux autres marques. Mes clients vont hésiter.
Délégué: Je comprends votre préoccupation. Cependant, OLIGOVIT Trio contient des ingrédients de qualité pharmaceutique avec une concentration optimale. Le rapport qualité-prix est excellent car une boîte dure plus longtemps. De plus, nous proposons une marge attractive de 30% qui compense l'investissement.
Client: Je vois... [suite de la conversation]"
CONV00043,REP013,CLI0063,2026-01-08,1,January,LV CYSPROTECT,Posologie complexe,Difficile,7.8,7.7,6.8,7.4,7.32,Bon,1,Neutre,0,À rappeler,0,0,75,70,14,0.92,1.82,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,7.58,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter LV CYSPROTECT. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
CONV00313,REP014,CLI0039,2026-01-08,1,January,LV Fersang junior,Posologie complexe,Difficile,7.5,7.9,6.8,7.4,7.3,Bon,1,Neutre,0,Demande info,0,1,75,70,14,0.92,2.02,0,0,0,0,0,0,Confirmé,2,0,1,0,0,1,0,0,6.83,Standard (6-10 min),La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.,C'est assez simple en fait : 2 fois par jour. La notice explique bien.,"Délégué: Bonjour, je viens vous présenter LV Fersang junior. C'est un excellent produit pour [indication].
Client: La posologie semble compliquée. Mes clients vont avoir du mal à comprendre.
Délégué: C'est assez simple en fait : 2 fois par jour. La notice explique bien.
Client: Je vois... [suite de la conversation]"
